都道府県コード又は市区町村コード,NO,都道府県名,データ名称,データ概要,データ形式,分類,URL,ライセンス,掲載ページ名,掲載ページURL,データ提供所属,備考
230006,635,愛知県,　公衆浴場一覧（令和5年5月1日から令和5年5月31日までに新規に許可を受けた施設） [CSVファイル／926B],公衆浴場一覧,xls,営業許可関係,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,CC BY,環境衛生営業施設一覧表,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,生活衛生課,
230006,636,愛知県,　公衆浴場一覧（令和5年8月1日から令和5年8月31日までに新規に許可を受けた施設） [CSVファイル／433B],公衆浴場一覧,xls,営業許可関係,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,CC BY,環境衛生営業施設一覧表,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,生活衛生課,
230006,637,愛知県,　公衆浴場一覧（令和5年9月1日から令和5年9月30日までに新規に許可を受けた施設） [CSVファイル／577B],公衆浴場一覧,xls,営業許可関係,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,CC BY,環境衛生営業施設一覧表,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,生活衛生課,
230006,638,愛知県,　公衆浴場一覧（令和5年10月1日から令和5年10月31日までに新規に許可を受けた施設） [CSVファイル／561B],公衆浴場一覧,xls,営業許可関係,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,CC BY,環境衛生営業施設一覧表,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,生活衛生課,
230006,639,愛知県,　公衆浴場一覧（令和5年12月1日から令和5年12月31日までに新規に許可を受けた施設） [CSVファイル／361B],公衆浴場一覧,xls,営業許可関係,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,CC BY,環境衛生営業施設一覧表,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,生活衛生課,
230006,640,愛知県,　公衆浴場一覧（令和6年2月1日から令和6年2月29日までに新規に許可を受けた施設） [CSVファイル／943B],公衆浴場一覧,xls,営業許可関係,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,CC BY,環境衛生営業施設一覧表,https://www.pref.aichi.jp/soshiki/eisei/opendata-kankyo.html,生活衛生課,
230006,641,愛知県,はぐみん優待ショップ一覧（オープンデータ）2021年3月1日更新,はぐみん優待ショップ一覧,csv,子育て,https://www.pref.aichi.jp/kenkotaisaku/mileage/csv/data.xlsx,CC BY,はぐみん優待ショップ一覧（オープンデータ）,https://www.pref.aichi.jp/life/7/46/151/,子育て支援課,
230006,642,愛知県,令和3年度行政保有データの棚卸し調査結果,令和3年度行政保有データ棚卸調査結果一覧 [Excelファイル／97KB],xlsx,行政保有データ,https://www.pref.aichi.jp/soshiki/joho/data-survey2021.html,CC BY,平成30年度行政保有データ（統計関連）の棚卸し調査結果,https://www.pref.aichi.jp/soshiki/joho/data-survey2018.html,情報政策課,
230006,643,愛知県,平成30年度行政保有データ（統計関連）棚卸調査結果一覧 [Excelファイル／187KB],平成30年度行政保有データ（統計関連）の棚卸し調査結果,xlsx,行政保有データ,https://www.pref.aichi.jp/soshiki/joho/data-survey2018.html,CC BY,平成30年度行政保有データ（統計関連）の棚卸し調査結果,https://www.pref.aichi.jp/soshiki/joho/data-survey2018.html,情報政策課,
230006,644,愛知県,企業・団体・大学対象調査結果データ（CSV） [その他のファイル／167KB] ,2018年度オープンデータに関するアンケート調査結果,csv,行政保有データ,https://www.pref.aichi.jp/soshiki/joho/opendata-needs.html,CC BY,愛知県オープンデータカタログ,https://www.pref.aichi.jp/opendata/,情報政策課,
230006,645,愛知県,県民対象調査結果データ（CSV） [その他のファイル／787KB] ,2018年度オープンデータに関するアンケート調査結果,csv,行政保有データ,https://www.pref.aichi.jp/soshiki/joho/opendata-needs.html,CC BY,愛知県オープンデータカタログ,https://www.pref.aichi.jp/opendata/,情報政策課,
230006,646,愛知県,愛知県オープンデータ一覧（2023年4月1日時点） [CSVファイル／1.28MB],愛知県オープンデータ一覧,csv,行政保有データ,https://www.pref.aichi.jp/opendata/opendata-list.html,CC BY,愛知県オープンデータカタログ,https://www.pref.aichi.jp/opendata/,情報政策課,
230006,647,愛知県,豊橋市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507845.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,648,愛知県,岡崎市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507846.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,649,愛知県,一宮市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507847.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,650,愛知県,瀬戸市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507848.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,651,愛知県,半田市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507849.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,652,愛知県,春日井市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507850.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,653,愛知県,豊川市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507851.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,654,愛知県,津島市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507853.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,655,愛知県,碧南市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507854.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,656,愛知県,刈谷市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507855.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,657,愛知県,豊田市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507857.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,658,愛知県,安城市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507858.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,659,愛知県,西尾市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507859.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,660,愛知県,蒲郡市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507861.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,661,愛知県,犬山市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507866.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,662,愛知県,常滑市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507868.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,663,愛知県,江南市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507869.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,664,愛知県,小牧市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507871.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,665,愛知県,稲沢市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507873.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,666,愛知県,新城市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507875.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,667,愛知県,東海市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507877.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,668,愛知県,大府市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507879.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,669,愛知県,知多市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507880.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,670,愛知県,知立市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507882.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,671,愛知県,尾張旭市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507883.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,672,愛知県,高浜市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507884.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,673,愛知県,岩倉市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507885.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,674,愛知県,豊明市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507887.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,675,愛知県,日進市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507888.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,676,愛知県,田原市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507890.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,677,愛知県,愛西市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507891.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,678,愛知県,清須市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507892.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,679,愛知県,北名古屋市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507893.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,680,愛知県,弥富市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507895.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
230006,681,愛知県,みよし市,令和4年愛知県内市町村の財政状況資料集,xlsx,市町村・広域行政,https://www.pref.aichi.jp/uploaded/attachment/507896.xlsx,CC BY,令和3年愛知県内市町村の財政状況資料集,https://www.pref.aichi.jp/soshiki/shichoson/0000061122.html,市町村課,
